date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Lower Band,Real Middle Band,Real Upper Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-04-29,90.1,90.93,90.02,22.71,590300.0,0.3188,0.2501,0.0687,21.876,22.6939,21.0581,67.0999,22.437,22.0077,3.3413,159.6168,24.1655,True
2013-04-30,90.78,91.16,90.4,22.7775,831400.0,0.3449,0.269,0.0758,21.9268,22.8315,21.022,67.8955,22.579,22.089,4.1948,161.6706,24.7572,True
2013-05-01,86.83,89.5,86.72,21.7325,1582800.0,0.278,0.2708,0.0072,21.9405,22.8244,21.0566,48.4593,22.459,22.0653,2.7673,78.8899,10.7033,True
2013-05-02,87.27,87.65,86.25,21.575,1095300.0,0.2099,0.2586,-0.0487,21.9413,22.8239,21.0586,46.3181,22.2655,22.0305,1.3178,51.8818,9.107,False
2013-05-03,87.0,87.14,86.61,21.7,1024600.0,0.1641,0.2397,-0.0756,21.9658,22.7912,21.1403,48.262,22.099,22.0133,1.9897,53.3851,9.107,False
2013-05-06,86.98,87.34,86.34,21.63,901600.0,0.1208,0.2159,-0.0952,21.9765,22.7782,21.1748,47.2357,21.883,22.0268,1.9612,48.6313,8.1802,False
2013-05-07,86.52,88.13,86.4,22.0,970000.0,0.115,0.1957,-0.0808,21.9986,22.777,21.2203,52.9071,21.7275,22.0355,2.0023,68.5478,10.4437,False
2013-05-08,87.95,88.77,87.705,22.1825,775300.0,0.1237,0.1813,-0.0577,22.0034,22.785,21.2218,55.4383,21.8175,22.0687,0.4299,91.858,12.2264,False
2013-05-09,88.78,89.561,88.76,22.2475,544000.0,0.1343,0.1719,-0.0377,22.0109,22.7988,21.2229,56.3339,21.952,22.1185,0.8911,109.7239,14.3688,False
2013-05-10,88.95,89.57,88.9,22.38,462800.0,0.1516,0.1679,-0.0163,22.032,22.8356,21.2284,58.1701,22.088,22.1552,1.6916,113.8042,14.393,False
2013-05-13,89.63,89.86,89.09,22.3475,346200.0,0.1609,0.1665,-0.0056,22.078,22.8423,21.3137,57.5343,22.2315,22.1838,2.3346,115.1746,15.1777,False
2013-05-14,89.26,89.88,89.148,22.45,572800.0,0.1745,0.1681,0.0064,22.107,22.8814,21.3326,59.0469,22.3215,22.2093,2.6848,117.9545,15.2322,True
2013-05-15,89.73,90.3,89.35,22.565,478700.0,0.1923,0.1729,0.0194,22.151,22.9245,21.3775,60.7285,22.398,22.2248,3.7097,126.478,16.3796,True
2013-05-16,89.74,90.55,88.92,22.2375,430300.0,0.178,0.1739,0.004,22.1879,22.9018,21.474,53.9672,22.396,22.2045,3.8894,108.4847,14.7623,True
2013-05-17,89.63,90.6,89.18,22.6475,599600.0,0.1974,0.1786,0.0188,22.2288,22.9496,21.5079,59.9484,22.4495,22.2122,3.6139,127.1872,14.9021,True
2013-05-20,90.17,90.68,89.82,22.5505,515100.0,0.2027,0.1834,0.0192,22.2604,22.9794,21.5414,58.0369,22.4901,22.2015,3.1862,128.113,15.1287,True
2013-05-21,90.11,90.73,89.85,22.5,523200.0,0.2004,0.1868,0.0136,22.282,23.0025,21.5615,57.0227,22.5001,22.183,2.5198,124.1217,15.2721,True
2013-05-22,90.17,90.41,88.97,22.3375,978900.0,0.1834,0.1861,-0.0027,22.2823,23.0028,21.5617,53.7824,22.4546,22.2234,1.1298,100.1803,11.8889,False
2013-05-23,89.09,89.44,88.68,22.2,493100.0,0.1571,0.1803,-0.0233,22.2652,22.9764,21.5539,51.1474,22.4471,22.265,-1.0729,75.88,10.7991,False
2013-05-24,88.21,88.24,87.59,22.0225,571000.0,0.1205,0.1684,-0.0479,22.2397,22.9473,21.532,47.9014,22.3221,22.2865,-2.6156,36.52,6.8222,False
2013-05-28,88.7,89.62,88.51,22.3475,420400.0,0.1163,0.158,-0.0416,22.2215,22.8979,21.5451,53.6696,22.2815,22.3344,-1.4407,79.5985,10.938,False
2013-05-29,88.79,89.03,87.7,21.9475,535100.0,0.0799,0.1423,-0.0625,22.18,22.8155,21.5446,46.8321,22.171,22.3309,-2.3366,37.9674,8.0881,False
2013-05-30,87.77,88.78,87.72,22.125,722900.0,0.0645,0.1268,-0.0622,22.1997,22.802,21.5973,49.8686,22.1285,22.327,-0.8045,42.4175,8.0881,False
2013-05-31,88.21,88.96,87.05,21.79,1180300.0,0.0251,0.1064,-0.0814,22.2104,22.7742,21.6466,44.7057,22.0465,22.2965,1.4946,15.11,5.7639,False
2013-06-03,87.67,87.96,86.38,21.8025,969500.0,-0.0051,0.0841,-0.0893,22.2155,22.7623,21.6688,44.9336,22.0025,22.258,0.941,-10.3491,3.5006,False
2013-06-04,87.51,87.59,85.94,21.5775,820900.0,-0.0467,0.058,-0.1047,22.2129,22.7713,21.6545,41.6246,21.8485,22.2067,0.2862,-37.7044,2.0423,False
2013-06-05,86.13,86.44,85.04,21.3025,656600.0,-0.1007,0.0262,-0.1269,22.178,22.8589,21.4971,37.9636,21.7195,22.1302,-1.9176,-86.2705,0.8633,False
2013-06-06,85.37,85.67,84.6,21.37,586000.0,-0.1364,-0.0063,-0.1301,22.1374,22.9039,21.3709,39.3661,21.5685,22.0505,-3.4922,-101.7713,2.2472,False
2013-06-07,86.1,86.89,85.95,21.63,535100.0,-0.1421,-0.0335,-0.1087,22.1065,22.902,21.311,44.5405,21.5365,22.01,-2.9823,-49.0688,1.625,False
2013-06-10,86.55,86.63,85.96,21.605,481100.0,-0.147,-0.0562,-0.0908,22.0678,22.8815,21.254,44.1524,21.497,21.9405,-3.2823,-56.1594,1.625,False
2013-06-11,85.78,87.43,85.49,21.665,492500.0,-0.1443,-0.0738,-0.0705,22.0337,22.8548,21.2125,45.3765,21.5145,21.8815,-2.7042,-48.7696,4.0882,False
2013-06-12,87.17,87.4,85.93,21.4825,475000.0,-0.1551,-0.0901,-0.0651,21.9853,22.8166,21.154,42.3512,21.5505,21.8137,-2.7592,-55.8562,4.0882,False
2013-06-13,86.05,88.07,85.55,21.97375,447300.0,-0.1227,-0.0966,-0.0261,21.9557,22.7433,21.1681,51.6484,21.6713,21.7894,-2.4695,-21.7464,6.1241,False
2013-06-14,87.99,87.99,86.595,21.745,437500.0,-0.1141,-0.1001,-0.014,21.9311,22.7127,21.1495,47.8022,21.6943,21.7591,-2.8272,-22.5797,6.1241,False
2013-06-17,87.29,88.5,86.77,21.9725,526200.0,-0.0879,-0.0977,0.0097,21.8973,22.6073,21.1874,51.6397,21.7678,21.7557,-2.3179,2.1816,7.667,True
2013-06-18,87.67,88.73,87.67,22.16,435000.0,-0.0514,-0.0884,0.037,21.8778,22.5343,21.2213,54.5878,21.8668,21.7432,-2.1504,32.881,8.3577,True
2013-06-19,88.66,89.34,88.05,22.04,621900.0,-0.0318,-0.0771,0.0452,21.8548,22.4521,21.2576,52.3975,21.9783,21.7494,-1.532,39.8146,10.1703,True
2013-06-20,87.38,87.38,85.98,21.5075,549900.0,-0.0586,-0.0734,0.0148,21.8133,22.3855,21.2412,44.0029,21.885,21.7082,-3.3514,-68.8524,3.131,True
2013-06-21,86.49,86.97,84.99,21.625,1190200.0,-0.0695,-0.0726,0.0031,21.7846,22.3334,21.2357,46.0464,21.861,21.6972,-2.7616,-85.3249,0.0227,True
2013-06-24,86.04,86.41,85.45,21.3625,667600.0,-0.0983,-0.0778,-0.0205,21.7516,22.3183,21.1848,42.3473,21.739,21.6679,-2.0739,-102.5534,0.0227,False
2013-06-25,86.11,86.652,85.06,21.605,353000.0,-0.1003,-0.0823,-0.018,21.7144,22.2134,21.2155,46.5939,21.628,21.6697,-3.3118,-86.0201,1.1906,False
2013-06-26,87.01,87.34,86.51,21.685,445600.0,-0.0944,-0.0847,-0.0097,21.7013,22.1887,21.2139,47.9491,21.557,21.6952,-1.8982,-43.6364,0.9646,False
2013-06-27,87.01,88.16,86.74,22.015,486000.0,-0.0623,-0.0802,0.0179,21.6958,22.1662,21.2255,53.1979,21.6585,21.7382,-0.6984,-4.5453,3.4568,True
2013-06-28,87.32,88.19,86.85,21.8525,1080100.0,-0.0495,-0.0741,0.0246,21.6989,22.1726,21.2253,50.5106,21.704,21.7531,-0.8656,-14.7294,3.5471,True
2013-07-01,87.7,88.666,87.13,21.8225,548600.0,-0.0412,-0.0675,0.0263,21.6999,22.1745,21.2254,50.0109,21.796,21.7676,0.8026,-6.197,4.9812,True
2013-07-02,86.94,87.98,86.61,21.7125,425100.0,-0.0431,-0.0626,0.0195,21.7067,22.1779,21.2354,48.1399,21.8175,21.7707,0.4453,-38.5234,3.2753,True
2013-07-03,86.28,88.6,86.28,21.98,313500.0,-0.0227,-0.0546,0.0319,21.7406,22.1875,21.2936,52.746,21.8765,21.8039,2.4988,-15.1197,5.1443,True
2013-07-05,88.46,89.51,88.08,22.24,396800.0,0.0143,-0.0408,0.0551,21.7841,22.2473,21.3208,56.7468,21.9215,21.8217,4.4823,53.9243,7.8033,True
2013-07-08,90.0,90.51,89.44,22.3625,782500.0,0.0529,-0.0221,0.075,21.8207,22.3417,21.2997,58.5196,22.0235,21.8628,4.1662,103.4437,10.6039,True
2013-07-09,89.95,90.11,89.38,22.3675,653500.0,0.0829,-0.0011,0.084,21.8588,22.421,21.2966,58.5938,22.1325,21.8892,4.0171,91.4606,10.3993,True
2013-07-10,89.51,90.44,89.51,22.5725,537100.0,0.1218,0.0235,0.0983,21.9042,22.5384,21.27,61.6112,22.3045,21.9167,3.4428,109.6612,11.3169,True
2013-07-11,90.95,91.37,90.68,22.785,540000.0,0.1679,0.0524,0.1155,21.9693,22.6798,21.2588,64.4855,22.4655,21.9663,4.5423,153.1945,13.8457,True
2013-07-12,91.09,91.83,90.67,22.765,833800.0,0.2005,0.082,0.1185,22.0089,22.7996,21.2182,64.0022,22.5705,22.0502,4.2693,151.8016,15.064,True
2013-07-15,90.85,91.815,90.62,22.81,462700.0,0.2273,0.111,0.1162,22.0621,22.9155,21.2087,64.641,22.66,22.1292,4.3471,146.8886,14.8844,True
2013-07-16,91.39,91.725,90.76,22.7575,455400.0,0.2415,0.1371,0.1044,22.1014,23.0054,21.1974,63.2383,22.738,22.2222,3.6441,137.9598,14.8844,True
2013-07-17,91.47,91.77,90.8,22.74,382700.0,0.2485,0.1594,0.0891,22.1304,23.0763,21.1845,62.752,22.7715,22.2978,3.4261,131.9215,15.0079,True
2013-07-18,91.18,91.99,90.98,22.9025,450800.0,0.2642,0.1804,0.0838,22.1735,23.176,21.171,65.3993,22.795,22.379,2.9662,140.7245,15.6164,True
2013-07-19,91.61,91.94,91.11,22.945,612500.0,0.2768,0.1996,0.0771,22.2454,23.2526,21.2381,66.0749,22.831,22.441,5.2186,137.9127,15.6164,True
2013-07-22,92.06,92.38,91.45,23.0375,392000.0,0.2909,0.2179,0.073,22.316,23.3374,21.2946,67.5524,22.8765,22.52,6.2205,149.8241,16.8478,True
2013-07-23,93.64,93.64,91.22,22.97,389300.0,0.2932,0.233,0.0603,22.3964,23.3561,21.4367,65.3279,22.919,22.5965,8.3671,155.5701,20.2374,True
2013-07-24,92.28,92.64,91.78,23.0025,338300.0,0.2943,0.2452,0.0491,22.4663,23.3881,21.5444,65.9071,22.9715,22.6825,6.9104,147.5112,20.2374,True
2013-07-25,91.76,92.83,91.57,23.1775,338900.0,0.3058,0.2574,0.0485,22.5409,23.439,21.6428,68.9038,23.0265,22.7623,6.2858,153.273,19.3985,True
2013-07-26,91.95,92.83,91.71,23.1975,493600.0,0.3129,0.2685,0.0444,22.6,23.5075,21.6925,69.2349,23.077,22.8262,5.2972,148.1108,19.3985,True
2013-07-29,92.38,92.89,92.02,23.1,506500.0,0.3071,0.2762,0.0309,22.6624,23.5262,21.7986,65.587,23.0895,22.8753,5.3294,141.3189,19.5643,True
2013-07-30,93.0,93.0,92.07,23.1275,780200.0,0.3013,0.2812,0.0201,22.7276,23.5222,21.9331,66.1264,23.121,22.926,4.888,138.6503,19.8717,True
2013-07-31,95.73,99.88,95.73,24.06,2434100.0,0.3677,0.2985,0.0692,22.845,23.6966,21.9934,78.4164,23.3325,23.0252,13.5258,294.1005,35.539,True
2013-08-01,96.58,97.41,96.3,24.22,944600.0,0.4282,0.3245,0.1038,22.957,23.9075,22.0065,79.766,23.541,23.1208,9.9436,258.5321,35.539,True
2013-08-02,97.0,98.19,96.43,24.545,795900.0,0.4967,0.3589,0.1378,23.0723,24.1911,21.9534,82.1897,23.8105,23.2395,9.6972,260.7185,36.9836,True
2013-08-05,97.78,100.52,97.7,25.0875,875300.0,0.588,0.4047,0.1833,23.2085,24.583,21.834,85.332,24.208,23.3913,11.0596,291.7458,41.0004,True
2013-08-06,100.45,101.3,100.18,25.1975,873000.0,0.6616,0.4561,0.2055,23.35,24.9181,21.7819,85.8734,24.622,23.554,12.4182,295.4592,42.2535,True
2013-08-07,100.93,101.21,100.1,25.24,598700.0,0.7151,0.5079,0.2072,23.4834,25.21,21.7568,86.0861,24.858,23.7207,11.9084,268.0326,41.9391,True
2013-08-08,101.59,101.85,100.45,25.2875,559500.0,0.7527,0.5569,0.1958,23.6085,25.4718,21.7452,86.3324,25.0715,23.8797,11.4698,253.0551,42.9647,True
2013-08-09,101.11,101.5999,100.43,25.28,282200.0,0.773,0.6001,0.1729,23.7343,25.6901,21.7784,86.0746,25.2185,24.0353,10.6391,229.1786,42.8845,True
2013-08-12,100.76,101.72,100.26,25.3675,392400.0,0.787,0.6375,0.1495,23.8621,25.8925,21.8317,86.5757,25.2745,24.1907,10.788,212.6941,42.1949,True
2013-08-13,101.41,102.23,100.58,25.385,251400.0,0.7904,0.6681,0.1224,23.9935,26.0607,21.9263,86.6784,25.312,24.3517,11.4527,201.9417,43.0337,True
2013-08-14,101.64,101.64,100.65,25.25,422000.0,0.7733,0.6891,0.0842,24.119,26.1712,22.0668,81.5225,25.314,24.5015,10.7551,181.8807,43.0337,True
2013-08-15,100.08,100.14,98.94,24.8075,784500.0,0.7158,0.6945,0.0214,24.2143,26.2078,22.2207,67.4354,25.218,24.6102,8.8597,143.8535,36.1811,True
2013-08-16,99.06,100.0,99.06,24.8375,495300.0,0.665,0.6886,-0.0236,24.3089,26.2308,22.3869,67.8391,25.1295,24.7195,8.7666,136.8095,36.1811,False
2013-08-19,99.21,100.04,98.5199,24.705,569400.0,0.6071,0.6723,-0.0652,24.3923,26.2292,22.5553,64.0801,24.997,24.8265,8.2918,124.3234,34.0828,False
2013-08-20,98.76,99.53,98.36,24.7925,342900.0,0.5617,0.6502,-0.0885,24.4834,26.2063,22.7604,65.4352,24.8785,24.9375,6.29,116.645,33.4637,False
2013-08-21,98.48,99.24,98.05,24.575,378300.0,0.5024,0.6206,-0.1182,24.562,26.1453,22.9787,59.4608,24.7435,24.9718,7.1244,103.9269,32.2596,False
2013-08-22,98.45,99.97,98.32,24.7775,478900.0,0.4664,0.5898,-0.1234,24.642,26.0936,23.1904,62.8448,24.7375,25.009,7.6915,107.7848,33.6921,False
2013-08-23,99.6,99.9,99.19,24.8675,586700.0,0.4401,0.5598,-0.1198,24.7255,26.0186,23.4324,64.2653,24.7435,25.0305,7.6161,108.3022,33.6921,False
2013-08-26,99.06,99.79,98.74,24.7025,308300.0,0.4012,0.5281,-0.1269,24.8056,25.863,23.7482,59.7763,24.743,25.0048,7.4281,97.9559,31.9137,False
2013-08-27,97.69,98.22,96.37,24.125,432900.0,0.3202,0.4865,-0.1664,24.8555,25.654,24.057,47.3687,24.6095,24.9333,5.6129,65.5764,23.1401,False
2013-08-28,96.81,97.05,96.18,24.055,337000.0,0.2474,0.4387,-0.1913,24.8553,25.6547,24.0558,46.1253,24.5055,24.8543,-2.8334,55.3611,22.476,False
2013-08-29,95.74,96.89,94.81,24.09,494100.0,0.1904,0.389,-0.1986,24.8488,25.6706,24.0269,46.8724,24.368,24.7745,-0.5338,46.4927,17.8168,False
2013-08-30,96.37,96.59,95.83,24.0675,506300.0,0.1418,0.3396,-0.1978,24.8249,25.7062,23.9435,46.4289,24.208,24.6937,-1.6295,47.1109,17.8168,False
2013-09-03,97.86,99.15,96.07,24.135,647200.0,0.1074,0.2932,-0.1857,24.7773,25.6987,23.8558,48.0099,24.0945,24.6115,-1.3629,59.0847,23.4448,False
2013-09-04,96.38,97.76,95.87,24.425,661300.0,0.1024,0.255,-0.1526,24.7386,25.6511,23.8262,54.2282,24.1545,24.5475,-3.4946,54.6816,22.7768,False
2013-09-05,93.09,97.91,92.69,24.425,340400.0,0.0974,0.2235,-0.1261,24.6979,25.5897,23.806,54.2282,24.2285,24.4925,-3.2605,38.3726,12.8983,False
2013-09-06,98.15,99.198,96.73,24.6425,623200.0,0.1096,0.2007,-0.0911,24.6656,25.5155,23.8158,58.5015,24.339,24.4815,-2.6038,65.5448,15.6923,False
2013-09-09,98.65,99.56,98.36,24.88,465200.0,0.1369,0.188,-0.051,24.6456,25.4546,23.8367,62.5879,24.5015,24.4843,-2.0078,76.8682,16.4583,False
2013-09-10,99.89,100.11,99.1,24.9955,530300.0,0.166,0.1836,-0.0176,24.627,25.3842,23.8699,64.4138,24.6736,24.5037,-1.5828,82.3833,17.6148,False
2013-09-11,99.76,101.35,99.59,25.2625,360000.0,0.2081,0.1885,0.0197,24.6209,25.355,23.8868,68.2516,24.8411,24.535,-0.8608,92.6549,20.1491,True
2013-09-12,100.59,101.52,100.0,25.0375,410800.0,0.2208,0.195,0.0259,24.6103,25.3132,23.9074,62.1955,24.9636,24.5659,-0.1181,88.1748,20.4901,True
2013-09-13,100.54,100.86,99.83,25.0925,275900.0,0.2327,0.2025,0.0302,24.6245,25.3539,23.8952,63.0541,25.0536,24.5869,0.719,82.6325,19.9691,True
2013-09-16,101.23,101.5,100.62,25.31,357500.0,0.2566,0.2133,0.0433,24.6482,25.4322,23.8641,66.2973,25.1396,24.6164,1.5,91.2621,21.2724,True
2013-09-17,101.34,102.26,101.03,25.4775,364600.0,0.2859,0.2278,0.058,24.6868,25.5503,23.8233,68.5735,25.236,24.668,2.2191,97.8813,22.7909,True
2013-09-18,102.25,103.17,101.21,25.7375,482400.0,0.3262,0.2475,0.0787,24.734,25.7114,23.7567,71.747,25.331,24.7755,3.6572,106.2441,24.5626,True
2013-09-19,103.1,103.21,101.94,25.485,367100.0,0.334,0.2648,0.0692,24.7795,25.8065,23.7525,64.9251,25.4205,24.8709,4.0004,103.147,24.6399,True
2013-09-20,102.05,102.6,101.13,25.4595,1325200.0,0.3343,0.2787,0.0556,24.8136,25.8825,23.7447,64.2639,25.4939,24.9622,2.6308,93.6595,22.0641,True
2013-09-23,102.78,102.78,100.89,25.225,648600.0,0.3119,0.2853,0.0266,24.8315,25.9152,23.7478,58.4038,25.4769,25.0393,2.8829,86.7454,21.3088,True
2013-09-24,101.15,102.19,100.57,25.4525,637700.0,0.309,0.2901,0.019,24.869,25.9838,23.7542,62.0052,25.4719,25.1272,2.4051,85.1065,20.2993,True
2013-09-25,101.82,102.17,101.01,25.355,497300.0,0.2955,0.2912,0.0043,24.9305,26.0094,23.8516,59.6344,25.3954,25.1892,4.0216,83.6963,20.2993,True
2013-09-26,101.48,101.71,100.61,25.235,454600.0,0.2719,0.2873,-0.0154,24.9895,25.9972,23.9818,56.7719,25.3454,25.2432,4.8016,74.7028,19.019,False
2013-09-27,100.63,101.14,100.31,25.2725,361500.0,0.2533,0.2805,-0.0272,25.0486,25.9736,24.1236,57.4556,25.308,25.2852,4.3864,69.0449,18.0607,False
2013-09-30,100.46,101.2173,100.06,25.2625,485500.0,0.2351,0.2714,-0.0363,25.1084,25.9195,24.2972,57.1972,25.3155,25.3107,4.7907,66.152,17.2605,False
2013-10-01,101.37,102.54,101.05,25.635,494200.0,0.2478,0.2667,-0.0189,25.1834,25.8915,24.4752,63.7127,25.352,25.3533,3.4191,88.4522,20.1715,False
2013-10-02,101.79,102.17,100.77,25.4475,575900.0,0.24,0.2614,-0.0213,25.2345,25.8589,24.6101,58.879,25.3705,25.3656,4.511,77.7292,19.2682,False
2013-10-03,101.4,101.62,100.08,25.08,511200.0,0.2019,0.2495,-0.0476,25.2673,25.7765,24.758,50.7876,25.3395,25.3685,3.7892,58.0065,17.0629,False
2013-10-04,100.32,101.28,100.13,25.25,354500.0,0.1833,0.2362,-0.053,25.2976,25.7191,24.8761,53.9257,25.335,25.379,2.0988,59.2365,17.0629,False
2013-10-07,100.04,100.4,99.39,24.855,441000.0,0.1351,0.216,-0.0809,25.2964,25.7229,24.8698,46.5378,25.2535,25.3486,0.8437,34.6258,14.7105,False
2013-10-08,99.21,99.87,98.5,24.635,474200.0,0.0782,0.1884,-0.1102,25.2784,25.7784,24.7783,43.0207,25.0535,25.2925,-0.2397,15.2817,11.9587,False
2013-10-09,99.04,99.32,97.9,24.59,514000.0,0.0292,0.1566,-0.1274,25.2447,25.828,24.6614,42.3197,24.882,25.216,-2.003,2.1153,10.1472,False
2013-10-10,99.48,100.53,98.91,25.105,430900.0,0.0315,0.1316,-0.1001,25.2481,25.8273,24.6689,51.9245,24.887,25.1906,-0.9752,35.7346,13.033,False
2013-10-11,99.63,101.73,99.63,25.4325,295700.0,0.0591,0.1171,-0.058,25.2651,25.845,24.6852,56.8232,24.9235,25.1888,0.8626,62.8323,15.7617,False
2013-10-14,101.34,102.48,101.16,25.5925,308000.0,0.0928,0.1122,-0.0194,25.2792,25.8763,24.6821,59.0095,25.071,25.2133,0.9655,89.3561,17.4087,False
2013-10-15,102.07,102.46,101.71,25.485,356400.0,0.1096,0.1117,-0.0021,25.2796,25.8772,24.682,56.9341,25.241,25.2155,0.1956,90.1229,17.4087,False
2013-10-16,102.58,103.72,102.37,25.9275,442800.0,0.1568,0.1207,0.0361,25.2891,25.9206,24.6576,62.717,25.5085,25.2537,0.5331,127.1484,20.1223,True
2013-10-17,103.27,104.31,103.13,26.0575,415800.0,0.2024,0.1371,0.0653,25.3177,26.029,24.6064,64.2289,25.699,25.3085,1.0658,146.8113,21.3527,True
2013-10-18,104.39,104.888,104.12,26.155,394100.0,0.2435,0.1584,0.0852,25.3525,26.1508,24.5542,65.3578,25.8435,25.3673,2.23,167.1069,22.5414,True
2013-10-21,104.53,105.39,104.3,26.3425,344100.0,0.288,0.1843,0.1037,25.4084,26.3126,24.5042,67.4729,25.9935,25.4393,2.5394,181.5641,23.5618,True
2013-10-22,105.8,106.39,105.199,26.5575,306000.0,0.3367,0.2148,0.1219,25.4636,26.4976,24.4297,69.7425,26.208,25.5008,4.11,211.4719,25.5488,True
2013-10-23,105.77,106.115,104.93,26.34,232700.0,0.3536,0.2425,0.1111,25.5129,26.6131,24.4126,64.8388,26.2905,25.5603,3.8612,193.4789,24.6623,True
2013-10-24,105.95,105.95,105.06,26.4,231600.0,0.3677,0.2676,0.1001,25.5711,26.7283,24.414,65.5546,26.359,25.6483,4.1687,189.0787,24.6623,True
2013-10-25,105.03,106.3,104.97,26.575,369300.0,0.3884,0.2917,0.0967,25.6363,26.8633,24.4092,67.615,26.443,25.7367,5.1018,194.6722,25.3713,True
2013-10-28,106.75,107.13,106.04,26.665,418100.0,0.4075,0.3149,0.0926,25.7064,26.9986,24.4142,68.6483,26.5075,25.8573,5.8416,213.3784,27.0276,True
2013-10-29,107.45,108.0,106.13,26.66,806000.0,0.4173,0.3354,0.082,25.7576,27.1141,24.4011,68.5182,26.528,25.9923,5.3248,210.9432,28.714,True
2013-10-30,105.5,106.58,104.75,26.2975,790900.0,0.3914,0.3466,0.0448,25.8001,27.1683,24.4319,59.7236,26.5195,26.1062,4.3163,152.7274,24.0881,True
2013-10-31,105.08,105.2925,104.545,26.1825,1033800.0,0.3574,0.3487,0.0087,25.8553,27.1914,24.5191,57.227,26.476,26.178,3.614,124.8446,23.4181,True
2013-11-01,104.83,105.03,104.26,26.2125,494600.0,0.3291,0.3448,-0.0157,25.9034,27.218,24.5887,57.721,26.4035,26.23,3.7026,114.8572,22.483,False
2013-11-04,105.1,105.5,104.71,26.275,313300.0,0.3082,0.3375,-0.0293,25.9744,27.2056,24.7431,58.7835,26.3255,26.2755,5.0797,120.9437,23.4556,False
2013-11-05,104.41,104.81,104.05,26.1725,526600.0,0.2801,0.326,-0.0459,26.0513,27.1196,24.9829,56.2974,26.228,26.3213,4.9464,98.4706,21.2825,False
2013-11-06,104.37,105.33,104.37,26.3275,318100.0,0.2673,0.3143,-0.047,26.1381,26.9744,25.3018,59.1,26.234,26.348,6.0511,108.0576,22.3772,False
2013-11-07,105.8,105.81,103.731,25.9645,324500.0,0.2252,0.2965,-0.0712,26.1811,26.8772,25.485,50.9082,26.1904,26.3418,5.2522,88.8022,20.2867,False
2013-11-08,103.8,105.67,103.64,26.405,420700.0,0.2248,0.2821,-0.0573,26.2297,26.8405,25.6189,58.4044,26.2289,26.3585,3.873,99.2578,19.9898,False
2013-11-11,105.4,105.65,105.03,26.345,230800.0,0.2172,0.2692,-0.0519,26.2674,26.8048,25.7299,57.1313,26.2429,26.3586,3.0933,105.5675,19.9898,False
2013-11-12,104.9,105.7,104.43,26.4075,442900.0,0.2137,0.2581,-0.0443,26.3135,26.7158,25.9111,58.1495,26.2899,26.3486,3.1622,98.7976,18.004,False
2013-11-13,104.94,107.22,104.86,26.7975,519600.0,0.2397,0.2544,-0.0147,26.357,26.7709,25.943,63.8843,26.3839,26.3791,3.3745,124.94,21.3571,False
2013-11-14,107.55,108.06,106.93,26.8,420600.0,0.2575,0.255,0.0025,26.3941,26.8267,25.9615,63.9183,26.551,26.4058,3.5951,143.9939,23.1238,True
2013-11-15,106.93,108.68,106.8,27.1525,627300.0,0.2966,0.2633,0.0333,26.444,26.9739,25.914,68.4061,26.7005,26.4443,3.6153,152.6369,24.3987,True
2013-11-18,108.5,109.62,108.47,27.3725,538900.0,0.3414,0.2789,0.0625,26.4955,27.1592,25.8317,70.8321,26.906,26.4915,4.0137,171.6954,26.2835,True
2013-11-19,109.5,110.52,108.965,27.26,553900.0,0.3637,0.2959,0.0678,26.5306,27.2734,25.7878,67.9725,27.0765,26.5315,3.8819,169.6759,28.0305,True
2013-11-20,108.89,109.5499,108.03,27.075,369300.0,0.3622,0.3092,0.0531,26.5674,27.3409,25.7938,63.4586,27.132,26.5833,3.237,142.1574,24.9032,True
2013-11-21,109.21,110.1,108.73,27.495,456300.0,0.3905,0.3254,0.065,26.6221,27.4898,25.7544,68.5403,27.271,26.6708,3.9169,157.8392,25.9849,True
2013-11-22,110.36,110.58,109.78,27.5275,453700.0,0.4107,0.3425,0.0682,26.6697,27.6223,25.7172,68.8989,27.346,26.7585,4.0263,163.7252,26.919,True
2013-11-25,110.7,110.73,109.43,27.375,452200.0,0.4097,0.3559,0.0538,26.7052,27.7061,25.7043,65.1646,27.3465,26.8318,3.3604,151.8461,25.7422,True
2013-11-26,110.34,110.6,109.67,27.565,710300.0,0.4195,0.3686,0.0508,26.7505,27.8187,25.6823,67.515,27.4075,26.9246,2.4074,152.3958,25.7422,True
2013-11-27,116.3699,116.3699,110.3,27.6875,320100.0,0.4321,0.3813,0.0508,26.82,27.9408,25.6991,68.9616,27.53,27.0153,9.1855,195.7649,35.8781,True
2013-11-29,110.27,111.1185,109.86,27.4725,395300.0,0.4199,0.389,0.0308,26.8845,27.9996,25.7693,63.6329,27.5255,27.1158,5.5332,142.7504,34.4548,True
2013-12-02,110.47,111.37,109.95,27.75,923600.0,0.4277,0.3968,0.0309,26.9614,28.0924,25.8303,67.1438,27.57,27.2055,6.0364,148.4111,34.8515,True
2013-12-03,110.24,111.28,109.97,27.525,497800.0,0.411,0.3996,0.0114,27.0239,28.1343,25.9134,61.9484,27.6,27.2842,5.4787,136.5252,34.8515,True
2013-12-04,109.28,110.12,108.19,27.2775,331600.0,0.3734,0.3944,-0.0209,27.0791,28.1225,26.0357,56.7712,27.5425,27.3422,5.0663,104.075,29.1316,False
