date,open,high,low,Close,vol,MACD,MACD_Hist,MACD_Signal,Real Upper Band,Real Middle Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-02-20,8.2,8.25,7.86,7.875,32447700.0,0.2212,-0.0281,0.1931,7.8372,8.1173,7.5572,56.3056,7.987,7.8577,4.0353,89.5328,29.5609,False
2013-02-21,7.82,7.88,7.64,7.68,37865800.0,0.2092,-0.0479,0.1613,7.8322,8.1197,7.5448,50.5678,7.933,7.8597,-0.2532,62.5489,24.8857,False
2013-02-22,7.76,8.03,7.72,8.02,28722100.0,0.1997,-0.0381,0.1616,7.8417,8.1406,7.5429,58.4733,7.921,7.8903,1.7744,78.9569,26.7192,False
2013-02-25,8.11,8.22,7.88,7.93,36297900.0,0.1903,-0.0375,0.1529,7.8447,8.1459,7.5436,55.9362,7.925,7.897,1.7327,85.5402,28.9531,False
2013-02-26,7.98,8.08,7.85,7.955,25972800.0,0.1815,-0.0353,0.1463,7.8515,8.1561,7.5469,56.498,7.892,7.91,1.1264,78.7035,28.325,False
2013-02-27,7.97,8.23,7.95,8.18,21590500.0,0.1767,-0.0193,0.1574,7.8815,8.1914,7.5716,61.2604,7.953,7.9307,5.243,93.0131,30.0573,False
2013-02-28,8.23,8.495,8.2175,8.375,44039800.0,0.1773,0.0025,0.1798,7.9177,8.2766,7.5589,64.8351,8.092,7.959,9.8965,116.2477,32.9681,True
2013-03-01,8.32,8.36,8.2,8.25,19215200.0,0.179,0.0065,0.1854,7.9522,8.2994,7.6051,60.971,8.138,7.9937,8.5714,104.3216,32.5975,True
2013-03-04,8.23,8.54,8.2,8.4,40980800.0,0.1831,0.0166,0.1996,7.9807,8.3736,7.5879,63.7489,8.232,8.037,8.9286,114.3743,34.5067,True
2013-03-05,8.55,8.79,8.52,8.73,36701000.0,0.1934,0.0414,0.2348,8.0292,8.5267,7.5318,68.9569,8.387,8.0917,9.7378,145.1423,37.0263,True
2013-03-06,8.82,8.88,8.64,8.65,19929100.0,0.2054,0.0479,0.2534,8.0682,8.6281,7.5084,66.4763,8.481,8.1403,11.9798,146.9013,37.9009,True
2013-03-07,8.77,8.945,8.71,8.94,26147300.0,0.222,0.0661,0.2881,8.1177,8.7906,7.4449,70.5859,8.594,8.2063,10.9801,159.4434,38.5279,True
2013-03-08,9.03,9.24,8.92,9.2,34822800.0,0.2441,0.0887,0.3328,8.1912,8.9883,7.3942,73.6847,8.784,8.281,14.9254,183.5682,41.2652,True
2013-03-11,9.15,9.4,9.0,9.345,43535800.0,0.2704,0.1052,0.3756,8.271,9.186,7.356,75.2432,8.973,8.3767,20.3585,192.2922,42.6731,True
2013-03-12,9.36,9.45,9.2,9.32,35260600.0,0.2969,0.1059,0.4028,8.3415,9.3471,7.3359,74.4289,9.091,8.4567,18.9427,194.6871,43.1066,True
2013-03-13,9.35,9.66,9.35,9.51,41491000.0,0.3245,0.1103,0.4347,8.421,9.5272,7.3148,76.4998,9.263,8.5657,21.0526,208.5539,44.8863,True
2013-03-14,9.62,9.74,9.58,9.685,25192800.0,0.3533,0.1154,0.4687,8.5077,9.7196,7.2959,78.2389,9.412,8.6993,22.0551,217.9201,45.5462,True
2013-03-15,9.7399,9.75,9.27,9.37,43397000.0,0.3756,0.0893,0.4649,8.5722,9.8229,7.3216,68.4671,9.446,8.7893,20.5192,189.2506,38.9881,True
2013-03-18,9.0499,9.32,8.98,9.18,28917300.0,0.3888,0.0527,0.4415,8.6357,9.8744,7.3971,63.3535,9.413,8.8727,13.3834,151.6521,33.275,True
2013-03-19,9.27,9.405,9.09,9.24,26663100.0,0.3956,0.0272,0.4229,8.6917,9.9333,7.4502,64.2568,9.397,8.9583,15.8251,155.2724,34.0826,True
2013-03-20,9.33,9.48,9.19,9.31,31547600.0,0.3983,0.0107,0.409,8.7635,9.9734,7.5536,65.3251,9.357,9.0337,14.9091,157.3798,34.7909,True
2013-03-21,9.35,9.37,9.07,9.07,39419600.0,0.3935,-0.0191,0.3744,8.833,9.9414,7.7246,58.8624,9.234,9.08,18.9086,135.3547,32.4749,False
2013-03-22,9.75,10.27,9.73,10.04,99807600.0,0.3989,0.0215,0.4204,8.934,10.0946,7.7734,71.2004,9.368,9.1993,27.8954,213.1231,40.2986,True
2013-03-25,10.01,10.13,9.78,9.88,39368000.0,0.4069,0.032,0.4388,9.0315,10.1656,7.8974,67.6164,9.508,9.298,23.236,191.4193,40.2986,True
2013-03-26,9.92,10.1,9.8,9.92,29906700.0,0.4158,0.0357,0.4515,9.1297,10.2132,8.0463,68.0472,9.644,9.3773,25.0,180.2051,40.2986,True
2013-03-27,9.76,10.04,9.68,9.96,27592700.0,0.4245,0.0349,0.4595,9.2187,10.2673,8.1702,68.4962,9.774,9.4647,21.9927,165.1621,38.0556,True
2013-03-28,10.01,10.03,9.87,9.975,21787500.0,0.432,0.0297,0.4617,9.2987,10.3215,8.276,68.6731,9.955,9.5337,18.0695,161.6619,38.0556,True
2013-04-01,9.97,9.98,9.34,9.38,44911900.0,0.4277,-0.017,0.4107,9.3552,10.2578,8.4527,55.4428,9.823,9.5457,19.378,118.8706,28.6601,False
2013-04-02,9.51,9.71,9.245,9.3,36023200.0,0.4141,-0.0544,0.3596,9.4002,10.1905,8.61,53.9456,9.707,9.5427,13.7002,100.2674,27.0836,False
2013-04-03,9.35,9.45,9.05,9.1,31012800.0,0.3912,-0.0916,0.2996,9.4187,10.1613,8.6762,50.3067,9.543,9.528,7.5085,76.7115,23.9141,False
2013-04-04,9.09,9.33,9.04,9.31,30485200.0,0.3661,-0.1002,0.2659,9.4517,10.1084,8.7951,53.8117,9.413,9.5147,5.0676,75.6888,23.7531,False
2013-04-05,9.15,9.59,9.12,9.31,41684200.0,0.3402,-0.1037,0.2365,9.4702,10.0879,8.8526,53.8117,9.28,9.4897,7.2107,82.3407,26.2849,False
2013-04-08,9.29,9.41,9.06,9.39,27065000.0,0.3156,-0.0985,0.2171,9.4797,10.0862,8.8733,55.1938,9.282,9.491,1.8398,74.2836,25.3084,False
2013-04-09,9.45,9.67,9.39,9.57,21306900.0,0.2952,-0.0814,0.2138,9.491,10.0954,8.8866,58.2084,9.336,9.517,2.8723,93.5659,27.7697,False
2013-04-10,9.64,10.22,9.63,10.085,49796900.0,0.2862,-0.0363,0.2499,9.5292,10.1805,8.878,65.3541,9.533,9.5733,8.1481,126.7621,32.551,False
2013-04-11,9.91,10.15,9.77,9.98,28744300.0,0.2823,-0.0154,0.2669,9.5527,10.2328,8.8727,63.001,9.667,9.618,5.0725,120.3599,32.551,False
2013-04-12,9.92,10.085,9.83,10.01,19487800.0,0.2818,-0.0022,0.2796,9.569,10.2759,8.8621,63.4043,9.807,9.6807,3.5421,116.2578,32.551,False
2013-04-15,9.93,9.96,9.56,9.56,28377200.0,0.2755,-0.025,0.2505,9.5785,10.2795,8.8775,53.9514,9.841,9.6487,2.1538,88.7338,28.1706,False
2013-04-16,9.78,9.89,9.7,9.87,28029600.0,0.2703,-0.0208,0.2495,9.613,10.3,8.926,58.5164,9.901,9.648,6.1159,96.0489,28.1706,False
2013-04-17,9.74,9.76,9.35,9.39,37553400.0,0.2578,-0.0501,0.2077,9.6205,10.2942,8.9468,50.2519,9.762,9.6127,3.7746,66.4677,22.7331,False
2013-04-18,9.53,9.58,9.11,9.23,34728800.0,0.2382,-0.0785,0.1597,9.6165,10.2984,8.9346,47.8389,9.612,9.564,1.0549,48.1979,19.2066,False
2013-04-19,9.26,9.47,9.1,9.35,32770600.0,0.2165,-0.0866,0.1299,9.6305,10.2775,8.9835,49.7768,9.48,9.5223,1.0672,46.4696,19.0616,False
2013-04-22,9.36,9.43,9.14,9.31,25020600.0,0.1936,-0.0917,0.1019,9.594,10.2267,8.9613,49.125,9.43,9.5177,-8.1792,43.6773,19.0616,False
2013-04-23,9.4,9.49,9.27,9.42,24320300.0,0.1724,-0.0848,0.0875,9.571,10.1938,8.9482,51.015,9.34,9.5257,-6.3179,50.7696,19.6678,False
2013-04-24,9.4,9.5,9.31,9.415,21298900.0,0.1529,-0.078,0.0749,9.5457,10.1506,8.9409,50.9229,9.345,9.5467,-5.9406,50.459,19.7696,False
2013-04-25,9.36,9.64,9.32,9.53,28185700.0,0.137,-0.0637,0.0733,9.5242,10.0985,8.95,53.014,9.405,9.5613,-3.9841,56.6736,21.1921,False
2013-04-26,9.5,9.73,9.41,9.43,20556000.0,0.1222,-0.059,0.0633,9.497,10.0336,8.9604,50.9898,9.421,9.5693,-2.991,57.4272,22.095,False
2013-04-29,9.48,9.5,9.34,9.35,17186600.0,0.1074,-0.0591,0.0483,9.4955,10.0336,8.9574,49.3739,9.429,9.5667,-4.8096,44.0266,20.9985,False
2013-04-30,9.41,9.46,9.19,9.42,27791600.0,0.0943,-0.0527,0.0416,9.5015,10.0333,8.9697,50.8346,9.429,9.5567,-2.5747,38.6926,18.6758,False
2013-05-01,9.42,9.47,9.15,9.2,29159700.0,0.0791,-0.0608,0.0183,9.5065,10.0249,8.9881,46.3331,9.386,9.4977,0.2116,28.9742,18.0612,False
2013-05-02,9.1,9.36,9.07,9.32,26660200.0,0.0652,-0.0557,0.0095,9.507,10.0246,8.9894,48.9738,9.344,9.4537,0.3215,25.0348,16.8306,False
2013-05-03,9.45,9.7,9.43,9.63,23335200.0,0.0576,-0.0304,0.0271,9.523,10.035,9.011,55.0901,9.384,9.4283,1.147,59.183,20.4158,False
2013-05-06,9.73,9.94,9.7,9.76,21108200.0,0.0563,-0.0052,0.051,9.5415,10.0597,9.0233,57.3853,9.466,9.4417,5.6323,81.3381,22.8046,False
2013-05-07,9.8,9.98,9.66,9.97,26888100.0,0.0622,0.0237,0.0859,9.5615,10.1124,9.0106,60.8483,9.576,9.4483,3.2058,88.6433,23.1953,True
2013-05-08,9.92,10.26,9.82,10.235,37045600.0,0.0764,0.057,0.1334,9.569,10.1514,8.9866,64.7241,9.783,9.5047,0.3914,115.6034,25.8665,True
2013-05-09,10.22,10.75,10.21,10.711,46665700.0,0.1026,0.1045,0.2071,9.6055,10.3544,8.8567,70.3693,10.0612,9.6034,5.9113,169.1925,30.1875,True
2013-05-10,10.6,10.9,10.6,10.82,35312700.0,0.1363,0.1349,0.2712,9.646,10.5497,8.7424,71.4887,10.2992,9.7014,8.0813,194.4424,31.4317,True
2013-05-13,10.75,10.81,10.6,10.66,22562900.0,0.1701,0.1354,0.3055,9.701,10.7053,8.6968,67.4792,10.4792,9.7914,8.5341,181.2925,31.4317,True
2013-05-14,10.7,10.71,10.52,10.65,20576300.0,0.2017,0.1264,0.3281,9.74,10.8249,8.6552,67.2268,10.6152,9.8734,8.2912,169.7166,30.1523,True
2013-05-15,10.68,11.0,10.63,10.87,25065200.0,0.2333,0.1263,0.3596,9.814,10.9913,8.6368,69.883,10.7422,9.9704,12.7049,190.3755,32.572,True
2013-05-16,10.93,11.26,10.93,11.06,35917300.0,0.2657,0.1297,0.3954,9.9055,11.1683,8.6428,71.984,10.812,10.0724,17.5365,214.2508,34.6365,True
2013-05-17,11.16,11.42,11.13,11.31,30543500.0,0.3004,0.1385,0.4389,10.0035,11.3779,8.6292,74.4927,10.91,10.1977,20.5913,230.4024,35.8653,True
2013-05-20,11.31,11.4,11.08,11.21,24658400.0,0.3323,0.1277,0.4599,10.0985,11.5296,8.6675,71.7396,11.02,10.3217,20.8908,212.3871,35.0584,True
2013-05-21,11.21,11.32,11.16,11.23,18960900.0,0.3604,0.1124,0.4728,10.189,11.6652,8.7129,71.9617,11.136,10.4424,19.2835,201.664,35.0584,True
2013-05-22,11.23,11.68,10.8,10.92,51844400.0,0.3788,0.0739,0.4527,10.2643,11.7283,8.8003,63.6554,11.146,10.5571,22.9474,179.5108,35.0584,True
2013-05-23,10.73,11.4868,10.57,11.39,57163600.0,0.397,0.0724,0.4694,10.3573,11.8587,8.8559,69.3941,11.212,10.6951,19.1577,172.483,31.2861,True
2013-05-24,11.3,11.66,11.29,11.59,28601200.0,0.4162,0.0768,0.493,10.4653,11.9949,8.9357,71.4494,11.268,10.8257,19.8356,202.7863,32.7251,True
2013-05-28,11.74,11.88,11.69,11.78,25633800.0,0.4371,0.0839,0.5211,10.5868,12.1287,9.0449,73.276,11.382,10.9604,25.0526,219.7789,34.497,True
2013-05-29,11.69,11.92,11.6,11.83,25205300.0,0.4579,0.0832,0.5411,10.7073,12.2423,9.1723,73.7496,11.502,11.0844,26.0042,206.56,33.0392,True
2013-05-30,11.81,11.99,11.75,11.89,25785400.0,0.4774,0.078,0.5554,10.8418,12.2941,9.3895,74.3343,11.696,11.1947,26.6103,202.6794,33.6084,True
2013-05-31,11.83,11.91,11.68,11.68,23852400.0,0.4907,0.0529,0.5435,10.9598,12.2754,9.6442,68.6037,11.754,11.2593,27.2436,178.5792,32.4633,True
2013-06-03,11.74,11.99,11.405,11.73,26382900.0,0.4989,0.0331,0.532,11.0648,12.2697,9.8599,69.2093,11.782,11.32,23.6082,162.3612,28.078,True
2013-06-04,11.73,12.0,11.65,11.71,26370500.0,0.5022,0.0132,0.5154,11.1623,12.2377,10.0869,68.6419,11.768,11.39,20.7243,158.5595,28.166,True
2013-06-05,11.69,12.14,11.67,12.02,40890700.0,0.506,0.0152,0.5212,11.2648,12.2534,10.2762,72.3996,11.806,11.4813,21.6433,161.5074,29.3951,True
2013-06-06,12.18,12.54,12.14,12.35,47860200.0,0.514,0.0321,0.5461,11.3705,12.3483,10.3928,75.7183,11.898,11.58,22.2222,182.3486,32.7391,True
2013-06-07,12.56,12.72,12.37,12.65,32419000.0,0.5279,0.0554,0.5833,11.4675,12.544,10.391,78.264,12.092,11.686,18.3256,187.2652,34.166,True
2013-06-10,12.64,13.08,12.64,12.95,40488200.0,0.5483,0.0815,0.6298,11.574,12.7861,10.3619,80.459,12.336,11.7953,20.0,195.8675,36.8891,True
2013-06-11,12.87,13.195,12.63,12.81,49707600.0,0.5682,0.0797,0.6478,11.6815,12.931,10.432,76.5917,12.556,11.902,22.0629,181.8908,37.7259,True
2013-06-12,12.98,13.12,12.46,12.489,34199300.0,0.5803,0.0487,0.629,11.7734,12.9756,10.5713,68.5029,12.6498,11.9859,22.5023,158.8977,35.0343,True
2013-06-13,12.53,12.92,12.47,12.91,30212000.0,0.5924,0.0482,0.6407,11.8754,13.0996,10.6513,72.5731,12.7618,12.1186,17.4545,155.2289,35.0343,True
2013-06-14,13.08,13.16,12.64,12.76,29740300.0,0.6,0.0305,0.6305,11.9604,13.1824,10.7385,69.1614,12.7838,12.2099,16.8739,152.5596,36.8366,True
2013-06-17,13.16,13.5,13.08,13.24,50588300.0,0.6108,0.0429,0.6537,12.0569,13.3603,10.7536,73.4421,12.8418,12.3199,18.2137,170.1226,39.264,True
2013-06-18,13.34,13.76,13.31,13.75,57594500.0,0.6296,0.0754,0.7051,12.1839,13.6206,10.7473,77.0661,13.0298,12.4513,20.7018,179.2401,41.0265,True
2013-06-19,13.82,14.1099,13.635,13.97,83958500.0,0.6547,0.1002,0.7548,12.3209,13.8846,10.7573,78.4267,13.326,12.5939,24.6458,184.9028,43.2792,True
2013-06-20,13.48,13.81,13.19,13.535,75247900.0,0.6738,0.0767,0.7505,12.4517,13.9613,10.9421,69.6702,13.451,12.7036,18.2363,153.5285,36.534,True
2013-06-21,13.85,14.05,13.7,13.9,73389200.0,0.6926,0.0751,0.7677,12.5772,14.1296,11.0248,72.4369,13.679,12.8516,22.3143,164.4697,38.1314,True
2013-06-24,13.81,13.87,13.16,13.46,68189200.0,0.7016,0.0358,0.7373,12.6707,14.1991,11.1423,64.8021,13.723,12.9669,18.9537,136.6782,30.6092,True
2013-06-25,13.74,13.82,13.415,13.75,32876400.0,0.7069,0.0214,0.7283,12.7692,14.3091,11.2293,67.2404,13.723,13.1029,16.33,138.5461,30.6092,True
2013-06-26,13.89,14.31,13.87,14.175,44886100.0,0.7149,0.0319,0.7468,12.8864,14.4787,11.2942,70.4542,13.764,13.2466,20.0503,154.2465,33.9829,True
2013-06-27,14.3,14.53,14.27,14.34,38747100.0,0.7251,0.0408,0.7659,13.0089,14.6519,11.366,71.6126,13.925,13.3793,21.1843,159.8177,35.4166,True
2013-06-28,14.3,14.47,14.015,14.33,36612300.0,0.7343,0.037,0.7714,13.1414,14.7616,11.5213,71.4307,14.011,13.4913,21.4945,147.7615,32.0367,True
2013-07-01,14.47,14.6,14.18,14.27,33909600.0,0.7399,0.0222,0.7621,13.2684,14.823,11.7139,70.2833,14.173,13.5793,21.7681,144.6787,32.9049,True
2013-07-02,14.03,14.33,13.85,14.31,61198800.0,0.7418,0.0075,0.7493,13.3984,14.8407,11.9562,70.6204,14.285,13.6793,19.4167,129.9984,28.6618,True
2013-07-03,14.29,14.29,14.11,14.14,24489300.0,0.7369,-0.0197,0.7172,13.5044,14.8331,12.1758,67.1518,14.278,13.7893,17.71,125.2738,28.6618,False
2013-07-05,14.27,14.37,14.12,14.31,29746900.0,0.729,-0.0315,0.6974,13.6024,14.8634,12.3415,68.794,14.272,13.8827,14.5933,123.8136,29.2283,False
2013-07-08,14.36,14.36,13.87,14.03,53084600.0,0.7135,-0.0618,0.6517,13.6714,14.8657,12.4772,63.2168,14.212,13.9673,12.8931,111.226,26.0475,False
2013-07-09,14.08,14.14,13.08,13.135,91816900.0,0.6782,-0.1412,0.537,13.6807,14.8551,12.5063,49.479,13.985,13.9603,8.104,80.3355,16.8083,False
2013-07-10,12.93,13.24,12.465,12.55,89592900.0,0.6214,-0.2271,0.3943,13.6677,14.8853,12.4501,42.9435,13.633,13.8803,0.341,47.7171,10.4018,False
2013-07-11,12.87,12.88,12.47,12.7,52215600.0,0.5552,-0.2651,0.2901,13.6782,14.8579,12.4986,44.9415,13.345,13.7957,-1.8293,43.0331,10.4018,False
2013-07-12,12.74,12.85,12.565,12.69,33419400.0,0.485,-0.2807,0.2043,13.6672,14.879,12.4555,44.8293,13.021,13.7393,-0.5418,42.1285,10.4018,False
2013-07-15,12.76,13.185,12.65,13.07,30926300.0,0.421,-0.256,0.165,13.6827,14.855,12.5105,49.9168,12.829,13.684,0.19,52.2472,13.1312,False
2013-07-16,13.16,13.41,13.1,13.38,42885300.0,0.3682,-0.2111,0.1571,13.6897,14.853,12.5265,53.6524,12.878,13.6787,-0.6667,65.1621,14.9019,False
2013-07-17,13.45,13.72,13.36,13.59,32539300.0,0.3277,-0.1619,0.1659,13.6817,14.8454,12.5181,56.0326,13.086,13.668,-0.2907,74.8172,17.2648,False
2013-07-18,13.79,13.86,13.63,13.69,38727500.0,0.298,-0.1191,0.1789,13.6677,14.8239,12.5116,57.1553,13.284,13.6357,-1.7711,80.2548,18.3066,False
2013-07-19,13.67,13.73,13.44,13.73,27734400.0,0.2764,-0.0862,0.1902,13.6775,14.8323,12.5227,57.619,13.492,13.595,-0.5793,73.4668,16.2857,False
2013-07-22,13.62,13.91,13.62,13.83,24337500.0,0.2621,-0.0573,0.2048,13.674,14.8265,12.5215,58.8132,13.644,13.5617,-0.9964,78.6375,17.6411,False
2013-07-23,13.89,14.0599,13.62,13.64,38691100.0,0.2494,-0.0506,0.1988,13.683,14.8315,12.5345,55.6227,13.696,13.5197,1.3691,75.9008,18.7551,False
2013-07-24,13.8,13.83,13.08,13.105,46712000.0,0.2294,-0.0802,0.1492,13.6507,14.8258,12.4757,47.7997,13.599,13.4393,0.0724,52.2374,13.1483,False
2013-07-25,12.95,13.425,12.8,13.29,42692600.0,0.2082,-0.0848,0.1234,13.6065,14.7658,12.4472,50.385,13.519,13.3827,-6.1845,41.7482,10.3999,False
2013-07-26,13.06,13.1,12.51,12.59,68782400.0,0.1757,-0.1299,0.0459,13.519,14.7075,12.3305,41.96,13.291,13.268,-9.8417,15.8391,7.6458,False
2013-07-29,12.67,12.87,12.39,12.47,40786800.0,0.1356,-0.1605,-0.0249,13.426,14.6369,12.2151,40.7097,13.019,13.164,-11.0574,4.1342,6.5275,False
2013-07-30,12.5,12.6931,12.31,12.6,48759000.0,0.0945,-0.1643,-0.0698,13.3425,14.5394,12.1456,42.6918,12.811,13.1283,-13.061,-1.3613,5.7824,False
2013-07-31,12.67,13.29,12.65,13.24,45062600.0,0.065,-0.118,-0.053,13.289,14.4007,12.1773,51.2824,12.838,13.1743,-7.2575,29.4784,10.5304,False
2013-08-01,13.38,13.63,13.3,13.575,32858900.0,0.0495,-0.0621,-0.0126,13.2607,14.3116,12.2099,55.0604,12.895,13.2327,-4.6186,56.8717,13.068,False
2013-08-02,13.5,13.6,13.33,13.5,26500600.0,0.0422,-0.029,0.0133,13.2202,14.1631,12.2774,54.0548,13.077,13.2867,-5.3584,53.4474,13.068,False
2013-08-05,13.51,14.18,13.5,14.174,43741000.0,0.0512,0.0359,0.0871,13.2274,14.1967,12.2582,60.9256,13.4178,13.3603,-1.2535,85.2571,17.2106,True
2013-08-06,14.16,14.24,13.94,14.14,29094900.0,0.0692,0.0721,0.1413,13.2777,14.3238,12.2316,60.4371,13.7258,13.4109,0.7072,94.3,17.6236,True
2013-08-07,14.0,14.04,13.6,13.81,34736800.0,0.0865,0.0692,0.1558,13.3407,14.3552,12.3262,55.7858,13.8398,13.4256,6.0423,70.799,14.3369,True
2013-08-08,13.81,14.05,13.61,13.95,39511800.0,0.1045,0.072,0.1765,13.4032,14.406,12.4004,57.2803,13.9148,13.4429,9.0839,72.837,14.4084,True
2013-08-09,13.75,14.52,13.7419,13.99,64619700.0,0.1224,0.0715,0.194,13.4682,14.4459,12.4905,57.7177,14.0128,13.4603,12.9961,87.5571,17.6936,True
2013-08-12,13.95,14.16,13.77,13.83,35376800.0,0.1365,0.0562,0.1927,13.5062,14.4781,12.5343,55.291,13.944,13.4603,7.3948,72.369,17.6936,True
2013-08-13,14.14,14.98,14.08,14.97,84457700.0,0.1653,0.1151,0.2804,13.5857,14.7453,12.4261,66.1543,14.11,13.5489,11.7077,131.7583,23.0243,True
2013-08-14,14.82,15.07,14.57,14.82,47850600.0,0.199,0.135,0.334,13.6472,14.9256,12.3688,63.9633,14.312,13.6633,9.8397,140.6224,23.5768,True
2013-08-15,14.41,14.41,13.97,14.13,53528900.0,0.2226,0.0945,0.3171,13.6692,14.9648,12.3736,54.9875,14.348,13.7193,3.9683,83.6589,17.8427,True
2013-08-16,14.17,14.35,13.95,14.005,30624000.0,0.2361,0.0541,0.2903,13.6829,14.9866,12.3793,53.5295,14.351,13.8136,4.5157,76.1707,17.6576,True
2013-08-19,14.0,14.03,13.77,13.8,25506900.0,0.2388,0.0108,0.2496,13.6814,14.9845,12.3784,51.1465,14.345,13.9023,0.8627,53.1198,15.9904,True
2013-08-20,13.81,13.91,13.65,13.8,24379600.0,0.234,-0.0192,0.2149,13.6894,14.9934,12.3855,51.1465,14.111,13.9823,-1.0662,43.6729,14.8867,False
2013-08-21,13.81,13.9,13.56,13.63,29709100.0,0.2216,-0.0499,0.1717,13.7157,14.9924,12.439,49.0671,13.873,14.0083,0.5061,32.8672,14.059,False
2013-08-22,13.76,13.91,13.74,13.86,2878088.0,0.2081,-0.0539,0.1542,13.7442,15.007,12.4814,51.9017,13.819,14.0273,3.6127,45.5377,14.1289,False
2013-08-23,13.91,13.93,13.735,13.86,3019036.0,0.1942,-0.0554,0.1388,13.8077,14.9543,12.6611,51.9017,13.79,14.0513,6.3359,44.4251,14.2707,False
2013-08-26,13.9,13.92,13.72,13.78,16331500.0,0.1791,-0.0604,0.1187,13.8732,14.8426,12.9038,50.7734,13.786,14.025,8.1585,38.6642,14.1269,False
2013-08-27,13.56,13.59,13.05,13.179,39898700.0,0.1541,-0.1003,0.0537,13.9021,14.7439,13.0604,43.2122,13.6618,13.9609,7.066,-28.717,7.9566,False
2013-08-28,13.18,13.35,13.06,13.24,36138600.0,0.1247,-0.1176,0.007,13.9021,14.7439,13.0604,44.1172,13.5838,13.9229,0.4515,-40.6974,7.9566,False
2013-08-29,13.23,13.74,13.23,13.57,23787700.0,0.0991,-0.1023,-0.0033,13.9019,14.7441,13.0597,48.8428,13.5258,13.8976,0.807,-5.625,10.8579,False
2013-08-30,13.59,13.68,13.301,13.57,22278600.0,0.077,-0.0883,-0.0113,13.9054,14.7414,13.0694,48.8428,13.4678,13.8696,0.5882,-8.1859,10.8579,False
2013-09-03,13.78,14.15,13.7,14.01,37060500.0,0.0651,-0.0475,0.0176,13.8972,14.7257,13.0687,54.7053,13.5138,13.8816,-0.2116,53.2056,14.2275,False
2013-09-04,14.97,15.265,14.44,14.753,117540600.0,0.0719,0.0274,0.0993,13.9278,14.8319,13.0238,62.4838,13.8286,13.8671,7.198,175.5015,21.3958,True
2013-09-05,14.95,15.2071,14.94,15.17,38713900.0,0.0967,0.0988,0.1955,13.9958,15.0469,12.9448,65.9954,14.2146,13.8905,8.3127,208.3761,21.3958,True
2013-09-06,15.24,15.3625,14.96,15.26,38111000.0,0.1325,0.1433,0.2758,14.0613,15.2474,12.8753,66.7158,14.5526,13.9658,9.3416,212.6483,22.3314,True
2013-09-09,15.4,15.69,15.3,15.615,32745800.0,0.1788,0.1851,0.3639,14.1426,15.5072,12.778,69.451,14.9616,14.0731,8.0579,248.8897,24.2634,True
2013-09-10,15.9,16.65,15.865,16.26,80821300.0,0.239,0.2411,0.4802,14.2641,15.9012,12.627,73.6641,15.4116,14.2371,17.5847,325.6432,29.4917,True
2013-09-11,16.3,16.6,16.0,16.49,48497900.0,0.3081,0.2761,0.5842,14.3401,16.2238,12.4564,74.9823,15.759,14.4165,10.8144,310.1061,29.4917,True
2013-09-12,16.52,16.85,16.135,16.2,55883900.0,0.3736,0.2623,0.6359,14.4091,16.4524,12.3658,70.2332,15.965,14.5878,11.8115,284.6309,30.7786,True
2013-09-13,16.0,16.24,15.67,16.205,55788100.0,0.4328,0.2367,0.6695,14.5128,16.6949,12.3308,70.268,16.154,14.7441,12.6995,223.5539,26.4142,True
2013-09-16,16.54,16.69,16.41,16.44,35709000.0,0.4877,0.2194,0.707,14.6346,16.957,12.3122,71.9205,16.319,14.9161,16.3066,250.195,28.7541,True
2013-09-17,16.47,16.865,16.23,16.84,32439700.0,0.5422,0.2181,0.7602,14.7866,17.2634,12.3098,74.5046,16.435,15.1201,20.2067,240.2511,27.1099,True
2013-09-18,16.88,17.3,16.8202,17.265,43515600.0,0.5992,0.228,0.8272,14.9598,17.6147,12.305,76.9224,16.59,15.3925,24.371,260.0014,29.3279,True
2013-09-19,17.51,17.5901,17.02,17.161,43702900.0,0.6517,0.2102,0.8619,15.1364,17.8821,12.3907,75.0562,16.7822,15.6539,26.5475,246.1135,30.7569,True
2013-09-20,17.24,17.49,17.13,17.23,30036800.0,0.6983,0.1865,0.8848,15.3049,18.1291,12.4807,75.4791,16.9872,15.8979,25.7369,225.3136,30.7569,True
2013-09-23,17.23,17.35,16.74,17.05,30442400.0,0.7343,0.144,0.8783,15.4644,18.3044,12.6244,72.0644,17.1092,16.1299,24.5513,191.8564,27.1816,True
2013-09-24,17.13,17.16,16.83,17.04,34793100.0,0.7599,0.1024,0.8624,15.6274,18.4361,12.8187,71.8709,17.1492,16.3319,23.2759,174.7308,27.1816,True
2013-09-25,17.06,17.33,16.94,16.97,44413400.0,0.7748,0.0596,0.8345,15.8169,18.445,13.1889,70.4518,17.0902,16.4797,27.5202,166.0694,28.0682,True
2013-09-26,17.32,17.53,17.18,17.47,49153400.0,0.7885,0.0545,0.843,16.0284,18.4669,13.59,74.3306,17.152,16.6331,31.3109,171.3171,29.1011,True
2013-09-27,17.47,17.95,17.41,17.62,45015600.0,0.8012,0.0509,0.8521,16.2309,18.4848,13.9771,75.3699,17.23,16.7904,30.6405,172.8838,31.2104,True
2013-09-30,17.32,17.64,17.14,17.469,30082400.0,0.8084,0.029,0.8374,16.4259,18.3799,14.4719,72.2164,17.3138,16.914,28.9474,149.3997,28.707,True
